product_id,product_name,category,brand,unit_cost,unit_price,supplier_id,lead_time_days,reorder_point,safety_stock,created_at
PRD02287,Frozen Peas 750g,Frozen Foods,QuickBite,277.53,433.23,SUP0736,25,300,90,2023-05-27
PRD02288,Pastry 500ml,Bakery,PureLife,123.85,173.69,SUP0531,12,39,52,2025-04-25
PRD02289,Disinfectant Spray 100g,Cleaning Supplies,FreshMart,159.0,223.21,SUP0591,17,279,18,2025-10-13
PRD02290,Salt 500ml,Packaged Foods,PureHarvest,456.97,526.87,SUP0472,23,135,61,2023-07-23
PRD02291,Aluminum Foil 250ml,Household,HomeEssentials,497.43,667.93,SUP0824,21,275,59,2024-10-16
PRD02292,Tissue Paper 250ml,Household,DailyChoice,109.03,128.61,SUP0725,11,57,11,2023-07-24
PRD02293,Potato 1kg,Fruits & Vegetables,NaturePlus,307.29,374.42,SUP0420,5,49,54,2023-08-13
PRD02294,Popcorn 100g,Snacks,NaturePlus,145.11,201.95,SUP0399,20,229,89,2024-02-20
PRD02295,Apple Juice 100g,Beverages,MegaStore,347.47,516.66,SUP0128,7,28,9,2023-09-02
PRD02296,Moisturizer 250ml,Personal Care,PureLife,48.14,71.25,SUP0032,5,97,99,2025-03-30
PRD02297,Oats 100g,Packaged Foods,FamilyChoice,139.19,179.76,SUP0394,2,31,21,2024-10-20
PRD02298,Frozen Burger Patty 200g,Frozen Foods,DailyChoice,126.49,158.92,SUP0597,20,281,88,2021-05-13
PRD02299,Apple 500g,Fruits & Vegetables,NaturePlus,276.93,338.56,SUP0510,19,185,94,2022-08-11
PRD02300,Mango Box,Fruits & Vegetables,HomeEssentials,497.42,599.02,SUP0764,29,166,24,2025-07-30
PRD02301,Protein Bar 250g,Snacks,UrbanFresh,177.99,236.51,SUP0318,24,288,79,2024-07-28
PRD02302,Light Bulb 1L,Household,FamilyChoice,204.45,247.83,SUP0775,18,185,16,2021-08-19
PRD02303,Muffin 100g,Bakery,MegaStore,192.25,250.57,SUP0686,27,272,89,2025-02-08
PRD02304,Croissant 1L,Bakery,SmartChoice,321.55,419.24,SUP0948,23,74,31,2025-08-29
PRD02305,Storage Box 250g,Household,GreenHarvest,249.86,294.12,SUP0220,5,236,73,2023-07-24
PRD02306,Frozen Pizza 100g,Frozen Foods,UrbanFresh,138.28,165.33,SUP0402,19,239,77,2023-03-30
PRD02307,Energy Drink 250g,Beverages,FreshMart,127.39,175.22,SUP0505,20,134,65,2023-06-18
PRD02308,Milk Shake Pack,Beverages,QuickBite,485.2,740.15,SUP0739,4,298,93,2023-04-22
PRD02309,Salt 750ml,Packaged Foods,MegaStore,49.64,67.45,SUP0494,2,196,100,2024-07-12
PRD02310,Curd 750ml,Dairy,PremiumSelect,333.91,424.16,SUP0976,27,77,59,2023-12-06
PRD02311,Potato 200g,Fruits & Vegetables,SmartChoice,188.71,240.28,SUP0326,21,239,88,2023-10-18
PRD02312,Potato 1kg,Fruits & Vegetables,HappyHome,329.89,447.62,SUP0220,3,216,52,2023-09-22
PRD02313,Muffin 500ml,Bakery,HomeEssentials,497.74,697.6,SUP0512,27,24,66,2021-09-14
PRD02314,Light Bulb 100g,Household,MegaStore,340.84,533.7,SUP0537,23,44,88,2021-12-13
PRD02315,Bleach Pack,Cleaning Supplies,FreshMart,227.02,305.32,SUP0978,10,219,34,2024-09-20
PRD02316,Brownie 250ml,Bakery,GoldenHarvest,268.48,334.78,SUP0253,7,152,93,2021-09-09
PRD02317,Bagel Box,Bakery,MegaStore,439.23,563.16,SUP0998,17,260,38,2024-08-04
PRD02318,Apple Juice 500g,Beverages,HealthySelect,260.01,336.29,SUP0280,3,34,68,2022-05-18
PRD02319,Hand Wash 250g,Personal Care,HomeEssentials,470.2,665.4,SUP0234,13,48,78,2022-02-06
PRD02320,Air Freshener 500g,Household,EcoLiving,146.69,206.03,SUP0173,5,252,97,2024-09-21
PRD02321,Pretzels 250ml,Snacks,SuperFresh,477.13,640.9,SUP0939,22,227,90,2024-02-17
PRD02322,Oats 750g,Packaged Foods,HomeEssentials,198.02,251.08,SUP0699,8,225,20,2025-09-08
PRD02323,Frozen Chicken 1L,Frozen Foods,HomeEssentials,75.98,107.06,SUP0706,13,67,28,2022-05-23
PRD02324,Hand Wash 200g,Personal Care,PureLife,389.85,520.02,SUP0743,13,25,90,2025-09-14
PRD02325,Hair Oil 1L,Personal Care,SuperFresh,472.28,752.89,SUP0090,29,219,78,2024-09-28
PRD02326,Potato 500g,Fruits & Vegetables,FamilyChoice,289.07,390.14,SUP0021,2,108,72,2025-02-22
PRD02327,Chocolate Bar Box,Snacks,GreenHarvest,457.12,596.89,SUP0978,18,226,35,2025-12-09
PRD02328,Oats 200g,Packaged Foods,SmartChoice,420.92,556.49,SUP0442,27,95,23,2024-12-09
PRD02329,Milk Shake 500ml,Beverages,DailyChoice,217.09,316.99,SUP0416,26,134,23,2023-04-03
PRD02330,Paneer 750g,Dairy,HealthySelect,285.02,410.02,SUP0537,4,246,8,2023-08-24
PRD02331,Fabric Softener Box,Cleaning Supplies,NaturePlus,152.03,221.39,SUP0671,26,217,41,2023-04-16
PRD02332,Frozen Fish Box,Frozen Foods,PremiumSelect,335.78,489.63,SUP0562,29,148,29,2024-09-13
PRD02333,Peanuts 250g,Snacks,GoldenHarvest,209.83,268.8,SUP0996,29,147,52,2025-08-19
PRD02334,Conditioner 1L,Personal Care,UrbanFresh,260.37,345.31,SUP0508,5,151,66,2023-10-01
PRD02335,Paper Napkins 500ml,Household,DailyChoice,314.64,468.37,SUP0579,3,293,48,2024-12-05
PRD02336,Frozen Fries 500ml,Frozen Foods,FamilyChoice,263.95,309.94,SUP0750,23,191,6,2025-08-01
PRD02337,Kitchen Towels Pack,Household,PureLife,229.18,283.91,SUP0634,2,277,97,2021-01-14
PRD02338,Soft Drink 200g,Beverages,DailyChoice,395.42,599.64,SUP0156,19,173,41,2023-06-02
PRD02339,Hand Wash 100g,Personal Care,PrimeFoods,460.59,533.36,SUP0887,29,226,77,2024-10-11
PRD02340,Oats 500g,Packaged Foods,ValuePlus,146.17,173.45,SUP0831,13,145,34,2025-09-12
PRD02341,Frozen Peas 750g,Frozen Foods,MegaStore,412.37,571.12,SUP0302,9,115,16,2022-08-27
PRD02342,Toilet Cleaner 750g,Cleaning Supplies,FamilyChoice,425.49,581.15,SUP0335,27,203,30,2023-05-24
PRD02343,Cream 500g,Dairy,GreenHarvest,259.58,316.19,SUP0320,24,198,42,2021-07-12
PRD02344,Popcorn 250g,Snacks,GoldenHarvest,279.83,344.16,SUP0477,24,239,63,2025-06-21
PRD02345,Fabric Softener 500g,Cleaning Supplies,SmartChoice,307.78,416.45,SUP0750,3,142,32,2024-04-02
PRD02346,Hand Wash 250ml,Personal Care,ValuePlus,354.75,455.5,SUP0558,7,131,13,2024-02-08
PRD02347,Batteries 250ml,Household,HappyHome,394.54,524.45,SUP0569,19,257,28,2025-01-28
PRD02348,Protein Bar 200g,Snacks,PremiumSelect,289.99,411.64,SUP0704,20,127,70,2024-02-18
PRD02349,Kitchen Towels 250g,Household,UrbanFresh,372.3,491.52,SUP0477,14,145,58,2025-11-28
PRD02350,Breakfast Cereal Pack,Packaged Foods,NaturePlus,91.38,119.34,SUP0657,2,35,28,2022-04-18
PRD02351,Frozen Vegetables 1L,Frozen Foods,MegaStore,349.2,484.7,SUP0367,7,88,45,2024-07-02
PRD02352,Trail Mix 250g,Snacks,HappyHome,338.92,423.09,SUP0731,15,187,33,2023-04-04
PRD02353,Orange Pack,Fruits & Vegetables,PureHarvest,442.82,622.3,SUP0883,14,103,95,2024-11-08
PRD02354,Curd 1L,Dairy,PureLife,44.98,58.25,SUP0578,20,106,75,2025-08-08
PRD02355,Cheese 250ml,Dairy,SmartChoice,463.26,553.94,SUP0456,16,253,45,2024-10-20
PRD02356,Toilet Cleaner Pack,Cleaning Supplies,EcoLiving,283.5,327.69,SUP0707,16,175,45,2025-08-30
PRD02357,Sugar 250ml,Packaged Foods,SmartChoice,25.18,35.34,SUP0115,21,67,88,2021-11-15
PRD02358,Flavored Milk 100g,Dairy,GoldenHarvest,326.75,492.7,SUP0108,25,56,72,2023-07-13
PRD02359,Salt Box,Packaged Foods,HappyHome,32.19,50.76,SUP0495,7,57,55,2025-05-04
PRD02360,Frozen Fries 500g,Frozen Foods,SuperFresh,186.25,216.59,SUP0655,3,270,19,2025-07-25
PRD02361,Flavored Milk 750ml,Dairy,ValuePlus,492.33,749.97,SUP0101,2,295,68,2022-04-14
PRD02362,Brownie 200g,Bakery,GreenHarvest,133.87,183.25,SUP0715,3,169,16,2025-08-12
PRD02363,Hand Wash Pack,Personal Care,UrbanFresh,121.41,181.92,SUP0617,3,275,48,2024-08-05
PRD02364,Orange Juice 750g,Beverages,EcoLiving,101.68,150.01,SUP0043,12,177,70,2023-03-31
PRD02365,Bread 750g,Bakery,UrbanFresh,286.98,443.82,SUP0957,3,42,40,2021-08-29
PRD02366,Chocolate Bar Pack,Snacks,SuperFresh,249.76,366.77,SUP0302,18,230,56,2024-09-13
PRD02367,Cheese Box,Dairy,NaturePlus,278.76,350.76,SUP0235,11,289,67,2023-10-04
PRD02368,Oats 250ml,Packaged Foods,PremiumSelect,269.37,362.02,SUP0177,10,99,88,2024-08-28
PRD02369,Frozen Peas 250ml,Frozen Foods,HappyHome,130.12,199.94,SUP0141,5,234,7,2025-12-10
PRD02370,Frozen Corn 200g,Frozen Foods,HealthySelect,348.96,505.96,SUP0167,25,228,27,2022-08-09
PRD02371,Tomato 1L,Fruits & Vegetables,NaturePlus,31.01,39.98,SUP0667,16,88,57,2021-03-29
PRD02372,Ice Cream 750g,Dairy,ValuePlus,286.25,407.79,SUP0137,19,83,13,2023-11-23
PRD02373,Frozen Chicken Box,Frozen Foods,PureHarvest,99.85,129.8,SUP0056,19,258,7,2021-05-25
PRD02374,Soft Drink Box,Beverages,HappyHome,311.53,381.05,SUP0299,14,174,33,2025-05-29
PRD02375,Potato Chips Pack,Snacks,GreenHarvest,77.5,109.51,SUP0903,18,259,62,2023-11-16
PRD02376,Rice 500ml,Packaged Foods,DailyChoice,112.04,177.58,SUP0797,19,164,92,2024-11-14
PRD02377,Oats 100g,Packaged Foods,PureLife,41.12,55.94,SUP0331,5,247,79,2024-05-28
PRD02378,Frozen Fries 250g,Frozen Foods,GoldenHarvest,242.33,330.48,SUP0021,21,273,31,2023-09-21
PRD02379,Frozen Pizza 500ml,Frozen Foods,SmartChoice,114.59,145.09,SUP0974,27,251,44,2023-05-23
PRD02380,Shampoo 100g,Personal Care,SmartChoice,475.68,650.77,SUP0801,14,264,17,2024-09-24
PRD02381,Frozen Fish 750ml,Frozen Foods,GoldenHarvest,74.45,112.81,SUP0420,18,294,47,2021-09-24
PRD02382,Frozen Chicken 1L,Frozen Foods,ValuePlus,395.65,482.98,SUP0060,21,198,87,2024-11-18
PRD02383,Muffin Pack,Bakery,DailyChoice,209.08,276.78,SUP0375,29,174,92,2023-05-03
PRD02384,Air Freshener 500ml,Household,NaturePlus,83.12,97.15,SUP0070,9,281,24,2023-07-18
PRD02385,Salt Pack,Packaged Foods,QuickBite,441.81,660.3,SUP0886,26,53,57,2025-01-11
PRD02386,Flour 500g,Packaged Foods,SmartChoice,110.97,133.07,SUP0308,11,185,20,2022-06-02
PRD02387,Pastry 100g,Bakery,ValuePlus,29.83,41.51,SUP0451,6,272,48,2024-10-09
PRD02388,Breakfast Cereal 1L,Packaged Foods,GoldenHarvest,183.35,242.28,SUP0523,14,213,67,2025-04-14
PRD02389,Oats 100g,Packaged Foods,GreenHarvest,148.89,182.7,SUP0286,19,283,23,2024-07-17
PRD02390,Toothpaste 500g,Personal Care,GoldenHarvest,319.7,490.58,SUP0467,21,285,86,2023-11-30
PRD02391,Pretzels 500ml,Snacks,MegaStore,90.2,105.04,SUP0609,9,92,80,2024-06-10
PRD02392,Frozen Dessert 500g,Frozen Foods,PrimeFoods,95.95,117.41,SUP0371,7,204,65,2024-01-05
PRD02393,Frozen Fish 750ml,Frozen Foods,QuickBite,157.34,221.03,SUP0484,12,54,13,2021-02-20
PRD02394,Toilet Cleaner 500g,Cleaning Supplies,DailyChoice,486.83,698.77,SUP0431,2,41,31,2025-01-25
PRD02395,Toothpaste Box,Personal Care,SuperFresh,251.62,315.41,SUP0490,25,225,32,2021-08-29
PRD02396,Frozen Nuggets 750g,Frozen Foods,HealthySelect,260.74,350.68,SUP0091,7,90,57,2025-08-21
PRD02397,Frozen Pizza 250ml,Frozen Foods,FreshMart,160.04,203.47,SUP0802,16,64,7,2022-12-23
PRD02398,Floor Cleaner Box,Cleaning Supplies,GoldenHarvest,378.03,592.72,SUP0464,2,151,95,2025-03-07
PRD02399,Hair Oil 1L,Personal Care,HomeEssentials,495.65,721.77,SUP0733,25,78,16,2022-11-06
PRD02400,Face Wash 200g,Personal Care,PureLife,320.65,434.52,SUP0677,13,154,46,2021-12-04
PRD02401,Cleaning Wipes 750ml,Cleaning Supplies,HappyHome,37.63,44.7,SUP0034,19,32,72,2023-10-09
PRD02402,Energy Drink 200g,Beverages,GoldenHarvest,483.09,764.57,SUP0995,20,238,81,2022-12-28
PRD02403,Disinfectant Spray 250ml,Cleaning Supplies,UrbanFresh,80.5,108.57,SUP0137,15,120,62,2022-07-16
PRD02404,Conditioner 250ml,Personal Care,MegaStore,123.77,197.75,SUP0749,18,84,49,2023-03-10
PRD02405,Toilet Cleaner 1L,Cleaning Supplies,EcoLiving,264.07,355.07,SUP0353,29,180,69,2022-05-03
PRD02406,Frozen Dessert Pack,Frozen Foods,NaturePlus,445.45,599.78,SUP0606,24,196,90,2024-06-24
PRD02407,Soft Drink Box,Beverages,SuperFresh,477.45,573.16,SUP0206,30,80,60,2024-03-10
PRD02408,Instant Noodles 1kg,Packaged Foods,SmartChoice,498.26,751.13,SUP0827,11,194,47,2022-06-30
PRD02409,Nachos 250g,Snacks,PureHarvest,61.15,86.73,SUP0394,3,271,90,2022-08-02
PRD02410,Glass Cleaner 500g,Cleaning Supplies,SmartChoice,176.33,263.79,SUP0913,16,289,68,2023-03-08
PRD02411,Popcorn 1L,Snacks,HealthySelect,417.18,657.17,SUP0438,2,190,46,2021-11-06
PRD02412,Storage Box 750g,Household,SmartChoice,85.33,114.37,SUP0975,26,105,63,2021-04-17
PRD02413,Peanuts 500g,Snacks,PureHarvest,308.02,397.75,SUP0726,15,257,72,2025-04-11
PRD02414,Kitchen Towels 200g,Household,PrimeFoods,361.04,497.94,SUP0213,27,290,7,2024-02-23
PRD02415,Croissant 200g,Bakery,FamilyChoice,400.05,487.23,SUP0939,3,100,61,2023-08-11
PRD02416,Nachos 750ml,Snacks,MegaStore,129.61,161.31,SUP0888,30,146,30,2025-08-30
PRD02417,Cleaning Wipes 500ml,Cleaning Supplies,HappyHome,59.49,83.57,SUP0283,19,280,57,2023-06-25
PRD02418,Nachos 500ml,Snacks,HealthySelect,319.98,382.22,SUP0958,13,169,76,2022-06-16
PRD02419,Frozen Peas 500ml,Frozen Foods,HappyHome,132.61,161.04,SUP0980,28,191,25,2025-08-12
PRD02420,Dishwashing Liquid 250ml,Cleaning Supplies,QuickBite,96.97,131.28,SUP0945,30,204,35,2025-12-23
PRD02421,Orange Juice 100g,Beverages,UrbanFresh,404.39,503.73,SUP0204,5,228,97,2024-10-25
PRD02422,Cookies Pack,Snacks,HealthySelect,475.65,588.09,SUP0036,13,150,10,2023-09-23
PRD02423,Flour 500ml,Packaged Foods,PrimeFoods,369.13,569.02,SUP0734,22,159,31,2022-10-24
PRD02424,Cake 750ml,Bakery,GreenHarvest,29.7,40.39,SUP0484,28,250,30,2025-02-07
PRD02425,Trail Mix Pack,Snacks,PremiumSelect,458.26,537.47,SUP0859,23,68,31,2022-07-13
PRD02426,Curd 250g,Dairy,SmartChoice,323.36,475.56,SUP0040,3,276,27,2025-02-10
PRD02427,Mineral Water 750ml,Beverages,SuperFresh,142.09,203.1,SUP0133,6,169,9,2023-01-12
PRD02428,Bleach 750g,Cleaning Supplies,PremiumSelect,183.9,291.83,SUP0765,11,26,37,2023-04-26
PRD02429,Batteries 750ml,Household,EcoLiving,436.07,668.7,SUP0290,29,161,91,2022-06-14
PRD02430,Mineral Water 250g,Beverages,GreenHarvest,163.2,219.62,SUP0710,25,141,80,2023-02-15
PRD02431,Shampoo 200g,Personal Care,PureHarvest,280.51,366.45,SUP0292,21,274,31,2024-06-17
PRD02432,Moisturizer 500g,Personal Care,NaturePlus,31.8,49.33,SUP0379,28,250,77,2025-02-18
PRD02433,Peanuts 250g,Snacks,PrimeFoods,42.36,67.07,SUP0627,13,103,86,2021-11-28
PRD02434,Floor Cleaner 500ml,Cleaning Supplies,ValuePlus,301.52,388.92,SUP0375,30,238,76,2023-03-14
PRD02435,Frozen Corn 1kg,Frozen Foods,HomeEssentials,118.97,141.16,SUP0830,13,202,23,2025-08-10
PRD02436,Shampoo Box,Personal Care,DailyChoice,186.79,243.3,SUP0460,24,283,34,2024-03-23
PRD02437,Plastic Wrap 500g,Household,HappyHome,486.1,724.65,SUP0155,26,182,79,2022-07-31
PRD02438,Milk Pack,Dairy,PrimeFoods,340.43,535.67,SUP0007,27,284,7,2021-12-11
PRD02439,Hand Wash 1kg,Personal Care,HealthySelect,200.58,249.23,SUP0080,2,286,92,2025-07-30
PRD02440,Toilet Cleaner Box,Cleaning Supplies,HomeEssentials,424.63,579.39,SUP0279,29,40,40,2024-02-08
PRD02441,Plastic Wrap 100g,Household,DailyChoice,356.19,524.7,SUP0581,22,42,15,2025-02-02
PRD02442,Muffin 1kg,Bakery,PureHarvest,294.64,383.37,SUP0243,7,153,45,2023-03-08
PRD02443,Paper Napkins 750ml,Household,FamilyChoice,23.53,32.16,SUP0022,17,38,13,2021-02-02
PRD02444,Soup Mix 750g,Packaged Foods,PremiumSelect,265.27,414.11,SUP0370,22,81,96,2023-01-18
PRD02445,Peanuts 1kg,Snacks,DailyChoice,97.52,147.24,SUP0624,8,265,83,2021-02-08
PRD02446,Popcorn 100g,Snacks,GoldenHarvest,394.44,581.36,SUP0928,3,221,55,2024-03-14
PRD02447,Spinach 1kg,Fruits & Vegetables,PureLife,60.09,89.63,SUP0418,12,105,56,2021-01-07
PRD02448,Breakfast Cereal 250g,Packaged Foods,FamilyChoice,405.35,489.92,SUP0811,2,77,10,2021-12-19
PRD02449,Moisturizer 100g,Personal Care,NaturePlus,91.21,124.0,SUP0063,3,245,93,2022-10-31
PRD02450,Frozen Nuggets Box,Frozen Foods,UrbanFresh,133.02,188.64,SUP0982,10,104,57,2022-09-30
PRD02451,Paper Napkins 1L,Household,PrimeFoods,327.59,440.0,SUP0462,13,136,69,2022-04-26
PRD02452,Batteries 500g,Household,GreenHarvest,308.38,460.21,SUP0998,23,135,100,2025-04-17
PRD02453,Plastic Wrap 750g,Household,QuickBite,256.15,349.23,SUP0783,12,292,29,2023-08-07
PRD02454,Energy Drink 1kg,Beverages,HappyHome,466.15,720.94,SUP0846,13,166,53,2021-06-06
PRD02455,Green Tea 200g,Beverages,FamilyChoice,69.96,110.16,SUP0423,3,255,15,2021-10-09
PRD02456,Hand Wash 750g,Personal Care,MegaStore,393.7,495.71,SUP0287,5,127,88,2024-03-29
PRD02457,Rice Box,Packaged Foods,HomeEssentials,180.48,231.16,SUP0003,21,275,29,2024-11-27
PRD02458,Soft Drink 750g,Beverages,QuickBite,378.24,449.35,SUP0387,16,245,56,2024-04-20
PRD02459,Bleach 100g,Cleaning Supplies,UrbanFresh,83.37,108.42,SUP0744,7,189,52,2021-07-20
PRD02460,Tissue Paper Pack,Household,HappyHome,264.87,364.84,SUP0813,26,46,48,2023-05-26
PRD02461,Yogurt 250ml,Dairy,HappyHome,173.68,225.75,SUP0269,12,218,50,2024-12-05
PRD02462,Chocolate Bar 1L,Snacks,PureHarvest,169.27,214.06,SUP0704,23,213,29,2023-02-08
PRD02463,Soft Drink 250g,Beverages,PureLife,173.38,218.48,SUP0123,28,125,60,2021-04-29
PRD02464,Cream Pack,Dairy,GoldenHarvest,182.89,210.43,SUP0657,29,226,72,2025-07-25
PRD02465,Potato 250g,Fruits & Vegetables,MegaStore,125.99,180.39,SUP0911,13,160,66,2021-08-10
PRD02466,Mango 1kg,Fruits & Vegetables,GreenHarvest,294.13,401.38,SUP0312,4,74,62,2024-08-16
PRD02467,Oats 500ml,Packaged Foods,HealthySelect,486.82,751.54,SUP0825,10,112,93,2021-12-06
PRD02468,Deodorant 500ml,Personal Care,GoldenHarvest,21.13,26.57,SUP0377,2,133,47,2024-11-16
PRD02469,Breakfast Cereal 1L,Packaged Foods,EcoLiving,413.03,608.74,SUP0876,6,262,11,2024-08-16
PRD02470,Frozen Dessert 250ml,Frozen Foods,HomeEssentials,345.32,529.61,SUP0483,19,142,32,2024-11-25
PRD02471,Light Bulb 750ml,Household,SmartChoice,320.55,480.5,SUP0866,22,101,39,2021-03-18
PRD02472,Laundry Detergent 250ml,Cleaning Supplies,DailyChoice,142.79,196.41,SUP0462,12,280,100,2022-10-14
PRD02473,Frozen Fries 250g,Frozen Foods,PremiumSelect,322.06,484.62,SUP0656,15,170,16,2024-11-24
PRD02474,Soap 100g,Personal Care,HappyHome,283.75,448.53,SUP0273,5,285,67,2025-03-11
PRD02475,Oats 250ml,Packaged Foods,QuickBite,391.55,485.19,SUP0586,19,211,28,2023-11-14
PRD02476,Flavored Milk Box,Dairy,PureHarvest,488.61,692.12,SUP0061,10,47,46,2021-10-22
PRD02477,Salt Pack,Packaged Foods,GoldenHarvest,274.23,382.58,SUP0628,15,249,12,2025-01-21
PRD02478,Face Wash 750g,Personal Care,PrimeFoods,361.04,433.97,SUP0524,22,220,60,2025-12-19
PRD02479,Orange Juice 250ml,Beverages,FreshMart,43.13,64.82,SUP0128,4,247,77,2023-07-08
PRD02480,Bleach 200g,Cleaning Supplies,DailyChoice,406.58,492.44,SUP0073,11,265,82,2025-10-14
PRD02481,Sugar Pack,Packaged Foods,PrimeFoods,314.17,371.62,SUP0979,16,141,46,2024-12-31
PRD02482,Bleach 250g,Cleaning Supplies,UrbanFresh,95.39,147.37,SUP0124,14,207,59,2025-08-30
PRD02483,Ice Cream Box,Dairy,FamilyChoice,390.69,548.34,SUP0753,22,227,10,2021-11-01
PRD02484,Instant Noodles 750g,Packaged Foods,UrbanFresh,398.25,508.59,SUP0516,9,243,21,2021-08-20
PRD02485,Frozen Peas 250g,Frozen Foods,HealthySelect,342.27,528.69,SUP0656,14,187,17,2023-03-25
PRD02486,Paneer 250g,Dairy,PureLife,181.11,277.96,SUP0467,15,125,83,2022-05-28
PRD02487,Popcorn 750g,Snacks,PureLife,136.28,217.59,SUP0161,4,72,59,2023-01-23
PRD02488,Batteries 250ml,Household,MegaStore,254.81,372.83,SUP0834,17,131,41,2022-08-24
PRD02489,Greek Yogurt 750ml,Dairy,FamilyChoice,87.58,116.47,SUP0116,12,119,89,2024-12-31
PRD02490,Kitchen Towels 750g,Household,HappyHome,497.81,630.01,SUP0687,22,103,63,2025-07-10
PRD02491,Soup Mix Pack,Packaged Foods,NaturePlus,165.01,252.1,SUP0426,18,258,25,2023-07-19
PRD02492,Donut 750ml,Bakery,PureHarvest,85.19,115.77,SUP0479,23,122,22,2023-03-17
PRD02493,Nachos 250g,Snacks,HealthySelect,258.77,397.92,SUP0292,26,139,80,2022-02-20
PRD02494,Yogurt 250g,Dairy,FamilyChoice,299.96,421.53,SUP0685,13,150,44,2025-04-10
PRD02495,Apple 1kg,Fruits & Vegetables,HappyHome,98.09,149.42,SUP0667,14,90,22,2025-03-17
PRD02496,Chocolate Bar 250g,Snacks,PrimeFoods,264.23,312.05,SUP0405,22,274,46,2025-10-30
PRD02497,Toilet Cleaner Box,Cleaning Supplies,ValuePlus,476.84,704.22,SUP0611,21,225,73,2025-09-06
PRD02498,Milk Shake 100g,Beverages,PureHarvest,393.88,558.24,SUP0739,13,123,67,2022-12-31
PRD02499,Carrot 1kg,Fruits & Vegetables,PureHarvest,287.28,399.51,SUP0995,14,253,55,2021-03-17
PRD02500,Frozen Pizza 100g,Frozen Foods,NaturePlus,216.79,277.14,SUP0391,4,20,20,2024-03-20
PRD02501,Bagel 250ml,Bakery,PremiumSelect,373.81,456.39,SUP0455,20,283,49,2024-02-23
PRD02502,Batteries 250ml,Household,HappyHome,440.33,576.45,SUP0001,12,260,97,2024-10-12
PRD02503,Flavored Milk 500g,Dairy,FreshMart,258.2,317.55,SUP0806,28,88,68,2023-10-12
PRD02504,Cream 100g,Dairy,SuperFresh,124.33,145.96,SUP0866,26,31,20,2025-11-04
PRD02505,Frozen Pizza 500ml,Frozen Foods,DailyChoice,388.73,588.24,SUP0316,9,121,39,2024-12-13
PRD02506,Apple 250g,Fruits & Vegetables,SmartChoice,116.44,137.26,SUP0168,22,74,55,2025-11-15
PRD02507,Surface Cleaner 500ml,Cleaning Supplies,FamilyChoice,169.63,266.89,SUP0970,17,99,11,2021-03-20
PRD02508,Laundry Detergent 1kg,Cleaning Supplies,PureLife,127.78,195.24,SUP0928,24,71,19,2021-06-21
PRD02509,Trash Bags 750g,Household,ValuePlus,326.23,467.58,SUP0340,8,140,10,2023-10-08
PRD02510,Hair Oil 1L,Personal Care,MegaStore,414.47,501.98,SUP0201,7,247,61,2021-06-04
PRD02511,Air Freshener 1L,Household,HealthySelect,49.25,73.08,SUP0720,29,29,28,2021-02-22
PRD02512,Plastic Wrap 250ml,Household,SmartChoice,407.46,573.45,SUP0075,12,76,84,2024-12-10
PRD02513,Butter 750g,Dairy,PureLife,103.55,143.94,SUP0615,3,166,98,2021-12-20
PRD02514,Frozen Corn 750ml,Frozen Foods,HomeEssentials,452.73,549.88,SUP0069,25,222,65,2025-10-19
PRD02515,Chocolate Bar 250ml,Snacks,SmartChoice,384.26,444.46,SUP0971,24,147,36,2023-02-07
PRD02516,Mango Pack,Fruits & Vegetables,FreshMart,311.32,367.89,SUP0188,11,223,84,2025-04-30
PRD02517,Muffin 500g,Bakery,HomeEssentials,378.94,574.73,SUP0784,19,115,91,2022-02-28
PRD02518,Batteries 500ml,Household,EcoLiving,193.35,252.82,SUP0804,30,215,73,2024-07-20
PRD02519,Orange 200g,Fruits & Vegetables,EcoLiving,248.19,305.99,SUP0705,2,293,93,2022-05-09
PRD02520,Brownie 100g,Bakery,SuperFresh,449.06,690.37,SUP0330,7,172,30,2021-04-26
PRD02521,Paper Napkins 750ml,Household,FamilyChoice,462.73,734.56,SUP0231,10,104,76,2024-01-30
PRD02522,Glass Cleaner 250ml,Cleaning Supplies,PremiumSelect,195.92,284.52,SUP0905,18,30,6,2025-02-13
PRD02523,Hand Wash 500ml,Personal Care,UrbanFresh,432.06,598.58,SUP0167,27,90,93,2021-06-10
PRD02524,Storage Box 100g,Household,EcoLiving,242.05,305.67,SUP0792,10,42,20,2024-06-24
PRD02525,Shampoo 250g,Personal Care,HealthySelect,131.15,188.97,SUP0482,10,80,41,2022-04-06
PRD02526,Croissant 1L,Bakery,EcoLiving,417.51,594.8,SUP0142,27,111,79,2021-08-21
PRD02527,Aluminum Foil Box,Household,MegaStore,103.89,154.8,SUP0287,7,93,68,2024-01-06
PRD02528,Bleach 100g,Cleaning Supplies,DailyChoice,37.72,49.38,SUP0168,24,96,47,2023-10-06
PRD02529,Dishwashing Liquid 250ml,Cleaning Supplies,HappyHome,67.7,97.22,SUP0430,20,146,5,2025-04-07
PRD02530,Instant Noodles 500g,Packaged Foods,FreshMart,243.34,305.15,SUP0467,24,129,29,2023-07-08
PRD02531,Disinfectant Spray 100g,Cleaning Supplies,SuperFresh,96.36,138.52,SUP0381,18,29,50,2024-08-22
PRD02532,Instant Noodles 250g,Packaged Foods,GreenHarvest,77.3,104.74,SUP0367,9,128,54,2024-06-12
